2021-08-22 11:41:53,094 INFO  Logger.cs: 70 - 
2021-08-22 15:23:43,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-6
2021-08-22 15:23:43,249 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-6
2021-08-22 15:23:43,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-6
2021-08-22 15:23:43,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-103
2021-08-22 15:23:43,250 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-103
2021-08-22 15:23:43,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-103
2021-08-22 15:23:43,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-106
2021-08-22 15:23:43,250 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-106
2021-08-22 15:23:43,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-106
2021-08-22 15:23:43,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-1
2021-08-22 15:23:43,251 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-1
2021-08-22 15:23:43,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-1
2021-08-22 15:23:43,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-113
2021-08-22 15:23:43,252 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-113
2021-08-22 15:23:43,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-113
2021-08-22 15:23:43,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 012-ADCÁ¬½Ó-1
2021-08-22 15:23:43,268 INFO  ExportHelperExtension.cs: 1136 - Found 57 in 012-ADCÁ¬½Ó-1
2021-08-22 15:23:43,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 012-ADCÁ¬½Ó-1
2021-08-22 15:23:43,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 001-³µÌå-1
2021-08-22 15:23:43,269 INFO  ExportHelperExtension.cs: 1136 - Found 56 in 001-³µÌå-1
2021-08-22 15:23:43,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 001-³µÌå-1
2021-08-22 15:23:43,269 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 002-µç»úÄ£×é-4
2021-08-22 15:23:43,270 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 002-µç»úÄ£×é-4
2021-08-22 15:23:43,270 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 002-µç»úÄ£×é-4
2021-08-22 15:23:43,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 002-µç»úÄ£×é-5
2021-08-22 15:23:43,270 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 002-µç»úÄ£×é-5
2021-08-22 15:23:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 002-µç»úÄ£×é-5
2021-08-22 15:23:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 002-µç»úÄ£×é-1
2021-08-22 15:23:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 002-µç»úÄ£×é-1
2021-08-22 15:23:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 002-µç»úÄ£×é-1
2021-08-22 15:23:43,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 002-µç»úÄ£×é-6
2021-08-22 15:23:43,272 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 002-µç»úÄ£×é-6
2021-08-22 15:23:43,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 002-µç»úÄ£×é-6
2021-08-22 15:23:43,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 011-îÓ½ðÖ§³Å-2
2021-08-22 15:23:43,273 INFO  ExportHelperExtension.cs: 1136 - Found 120 in 011-îÓ½ðÖ§³Å-2
2021-08-22 15:23:43,273 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 011-îÓ½ðÖ§³Å-2
2021-08-22 15:23:43,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 012-ADCÁ¬½Ó-2
2021-08-22 15:23:43,274 INFO  ExportHelperExtension.cs: 1136 - Found 57 in 012-ADCÁ¬½Ó-2
2021-08-22 15:23:43,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 012-ADCÁ¬½Ó-2
2021-08-22 15:23:43,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-1
2021-08-22 15:23:43,275 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-1
2021-08-22 15:23:43,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-1
2021-08-22 15:23:43,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-3
2021-08-22 15:23:43,275 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-3
2021-08-22 15:23:43,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-3
2021-08-22 15:23:43,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 004-µ²°å-1
2021-08-22 15:23:43,276 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 004-µ²°å-1
2021-08-22 15:23:43,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 004-µ²°å-1
2021-08-22 15:23:43,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-8
2021-08-22 15:23:43,277 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-8
2021-08-22 15:23:43,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-8
2021-08-22 15:23:43,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 013-²àADC¹Ì¶¨-1
2021-08-22 15:23:43,278 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 013-²àADC¹Ì¶¨-1
2021-08-22 15:23:43,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 013-²àADC¹Ì¶¨-1
2021-08-22 15:23:43,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-4
2021-08-22 15:23:43,279 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-4
2021-08-22 15:23:43,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-4
2021-08-22 15:23:43,279 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 013-²àADC¹Ì¶¨-2
2021-08-22 15:23:43,279 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 013-²àADC¹Ì¶¨-2
2021-08-22 15:23:43,280 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 013-²àADC¹Ì¶¨-2
2021-08-22 15:23:43,280 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-9
2021-08-22 15:23:43,280 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-9
2021-08-22 15:23:43,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-9
2021-08-22 15:23:43,281 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-7
2021-08-22 15:23:43,281 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-7
2021-08-22 15:23:43,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-7
2021-08-22 15:23:43,282 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 003-ºÏÒ³-1
2021-08-22 15:23:43,282 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 003-ºÏÒ³-1
2021-08-22 15:23:43,282 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 003-ºÏÒ³-1
2021-08-22 15:23:43,282 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 014-ºìÍâºó²àÖ§¼Ü-1
2021-08-22 15:23:43,283 INFO  ExportHelperExtension.cs: 1136 - Found 43 in 014-ºìÍâºó²àÖ§¼Ü-1
2021-08-22 15:23:43,283 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 014-ºìÍâºó²àÖ§¼Ü-1
2021-08-22 15:23:43,283 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 006-GP2Y0A21_10-80-10
2021-08-22 15:23:43,284 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 006-GP2Y0A21_10-80-10
2021-08-22 15:23:43,284 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 006-GP2Y0A21_10-80-10
2021-08-22 15:23:43,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 003-ºÏÒ³-9
2021-08-22 15:23:43,284 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 003-ºÏÒ³-9
2021-08-22 15:23:43,285 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 003-ºÏÒ³-9
2021-08-22 15:23:43,285 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-128
2021-08-22 15:23:43,285 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-128
2021-08-22 15:23:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-128
2021-08-22 15:23:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-132
2021-08-22 15:23:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-132
2021-08-22 15:23:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-132
2021-08-22 15:23:43,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-134
2021-08-22 15:23:43,287 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-134
2021-08-22 15:23:43,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-134
2021-08-22 15:23:43,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-11
2021-08-22 15:23:43,288 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-11
2021-08-22 15:23:43,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-11
2021-08-22 15:23:43,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-120
2021-08-22 15:23:43,288 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-120
2021-08-22 15:23:43,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-120
2021-08-22 15:23:43,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-122
2021-08-22 15:23:43,296 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-122
2021-08-22 15:23:43,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-122
2021-08-22 15:23:43,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-126
2021-08-22 15:23:43,297 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-126
2021-08-22 15:23:43,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-126
2021-08-22 15:23:43,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-110
2021-08-22 15:23:43,298 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-110
2021-08-22 15:23:43,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-110
2021-08-22 15:23:43,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-17
2021-08-22 15:23:43,299 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-17
2021-08-22 15:23:43,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-17
2021-08-22 15:23:43,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-15
2021-08-22 15:23:43,299 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-15
2021-08-22 15:23:43,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-15
2021-08-22 15:23:43,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-142
2021-08-22 15:23:43,300 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-142
2021-08-22 15:23:43,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-142
2021-08-22 15:23:43,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-19
2021-08-22 15:23:43,301 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-19
2021-08-22 15:23:43,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-19
2021-08-22 15:23:43,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-117
2021-08-22 15:23:43,330 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-117
2021-08-22 15:23:43,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-117
2021-08-22 15:23:43,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-25
2021-08-22 15:23:43,331 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-25
2021-08-22 15:23:43,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-25
2021-08-22 15:23:43,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-23
2021-08-22 15:23:43,332 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-23
2021-08-22 15:23:43,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-23
2021-08-22 15:23:43,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-124
2021-08-22 15:23:43,332 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-124
2021-08-22 15:23:43,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-124
2021-08-22 15:23:43,333 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-8
2021-08-22 15:23:43,333 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-8
2021-08-22 15:23:43,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-8
2021-08-22 15:23:43,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-29
2021-08-22 15:23:43,334 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-29
2021-08-22 15:23:43,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-29
2021-08-22 15:23:43,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-72
2021-08-22 15:23:43,362 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-72
2021-08-22 15:23:43,362 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-72
2021-08-22 15:23:43,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-9
2021-08-22 15:23:43,363 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-9
2021-08-22 15:23:43,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-9
2021-08-22 15:23:43,363 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-13
2021-08-22 15:23:43,363 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-13
2021-08-22 15:23:43,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-13
2021-08-22 15:23:43,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-27
2021-08-22 15:23:43,364 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-27
2021-08-22 15:23:43,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-27
2021-08-22 15:23:43,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-118
2021-08-22 15:23:43,365 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-118
2021-08-22 15:23:43,365 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-118
2021-08-22 15:23:43,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed countersunk head screws gb1-21
2021-08-22 15:23:43,366 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-21
2021-08-22 15:23:43,366 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed countersunk head screws gb1-21
2021-08-22 15:23:43,403 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-22 15:48:25,784 INFO  SwAddin.cs: 294 - Assembly export called for file 000-Arena2.0.SLDASM
2021-08-22 15:48:25,785 INFO  SwAddin.cs: 299 - Save is required
2021-08-22 15:48:25,785 INFO  SwAddin.cs: 313 - Saving assembly
2021-08-22 15:48:28,628 INFO  SwAddin.cs: 316 - Opening property manager
2021-08-22 15:48:28,628 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 000-Arena2.0.SLDASM
2021-08-22 15:48:28,629 INFO  ExportHelperExtension.cs: 1136 - Found 470 in 000-Arena2.0.SLDASM
2021-08-22 15:48:28,631 INFO  ExportHelperExtension.cs: 1145 - Found 15 features of type [CoordSys] in 000-Arena2.0.SLDASM
2021-08-22 15:48:28,631 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-22 15:48:28,631 INFO  ExportHelperExtension.cs: 1160 - 123 components to check
2021-08-22 15:48:28,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cross recessed countersunk head screws gb1-108
2021-08-22 15:48:28,632 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-108
2021-08-22 15:48:28,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cross recessed countersunk head screws gb1-108
2021-08-22 15:48:28,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-64
2021-08-22 15:48:28,633 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-64
2021-08-22 15:48:28,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-64
2021-08-22 15:48:28,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-68
2021-08-22 15:48:28,634 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-68
2021-08-22 15:48:28,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-68
2021-08-22 15:48:28,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-62
2021-08-22 15:48:28,634 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-62
2021-08-22 15:48:28,635 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-62
2021-08-22 15:48:28,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cross recessed countersunk head screws gb1-109
2021-08-22 15:48:28,635 INFO  ExportHelperExtension.cs: 1136 - Found 39 in cross recessed countersunk head screws gb1-109
2021-08-22 15:48:28,635 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cross recessed countersunk head screws gb1-109
2021-08-22 15:48:28,636 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-66
2021-08-22 15:48:28,636 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-66
2021-08-22 15:48:28,636 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-66
2021-08-22 15:48:28,636 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-70
2021-08-22 15:48:28,637 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-70
2021-08-22 15:48:28,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-70
2021-08-22 15:48:28,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-38
2021-08-22 15:48:28,637 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-38
2021-08-22 15:48:28,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-38
2021-08-22 15:48:28,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-36
2021-08-22 15:48:28,638 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-36
2021-08-22 15:48:28,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-36
2021-08-22 15:48:28,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-42
2021-08-22 15:48:28,639 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-42
2021-08-22 15:48:28,639 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-42
2021-08-22 15:48:28,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-50
2021-08-22 15:48:28,640 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-50
2021-08-22 15:48:28,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-50
2021-08-22 15:48:28,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-52
2021-08-22 15:48:28,640 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-52
2021-08-22 15:48:28,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-52
2021-08-22 15:48:28,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-54
2021-08-22 15:48:28,641 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-54
2021-08-22 15:48:28,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-54
2021-08-22 15:48:28,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-56
2021-08-22 15:48:28,642 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-56
2021-08-22 15:48:28,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-56
2021-08-22 15:48:28,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-58
2021-08-22 15:48:28,643 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-58
2021-08-22 15:48:28,643 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-58
2021-08-22 15:48:28,643 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-46
2021-08-22 15:48:28,643 INFO  ExportHelperExtension.cs: 1136 - Found 35 in hex nuts, style 1-grades ab gb-46
2021-08-22 15:48:28,644 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-46
